,year,sid,post,homicide,murder,robbery,assault,burglary,larceny,l_exp_pubwelfare,l_police,l_income,unemployrt,poverty,blackm_15_24,whitem_15_24,popwt
482,2009,45,0,1.4706903,1.4706903,49.17385,140.05496,575.3793,2622.9573,6.8481274,5.687888,10.993009,6.0,12.121542369455497,0.025190284,1.6841289,2449745.5
483,2010,45,0,1.9478319,1.9478319,46.60096,132.67308,551.89795,2459.1929,6.8928766,5.5482316,10.9470625,7.3,11.26795037,0.030724293,1.58616,2449745.5
484,2000,46,0,1.5304378,1.7004865,19.895693,72.270676,595.34033,2241.9214,7.3316417,5.3528075,10.822375,2.7,9.052709980325371,18.556728,55.125862,608010.25
485,2001,46,0,1.1817917,1.1817917,18.06453,71.41398,531.8062,2097.8489,7.3699756,5.342374,10.824547,3.3,9.093717764522953,18.990885,56.14827,608010.25
486,2002,46,0,2.181845,2.181845,12.923236,74.18273,585.57367,1793.141,7.351481,5.417883,10.86117,4.0,9.565376468969129,19.510225,56.600586,608010.25
487,2003,46,0,2.5068855,2.5068855,10.3617935,84.23135,504.21826,1693.3176,7.500997,5.397892,10.845154,4.5,9.371741048747225,19.92573,57.310246,608010.25
488,2004,46,0,2.6638608,2.6638608,12.986321,76.4195,571.8976,1754.3187,7.5763326,5.4578233,10.908357,3.7,8.874818524487539,20.419825,58.15341,608010.25
489,2005,46,0,1.3282638,1.3282638,12.618506,90.48797,528.815,1808.7632,7.6407247,5.5581536,10.944277,3.5,10.41823706188049,20.905212,59.26879,608010.25
490,2006,46,0,2.2439206,2.2439206,18.111645,96.648865,549.6003,1719.6445,7.5712957,5.5260854,10.936886,3.6,9.888316867230424,20.709143,58.206337,608010.25
491,2007,46,0,2.0947843,2.0947843,13.052116,92.00937,510.16052,1727.3912,7.6197567,5.474974,10.816433,3.9,9.766367112533416,20.999567,58.702137,608010.25
492,2008,46,0,2.7386756,2.7386756,14.982166,98.43122,566.2615,1901.2853,7.623319,5.3436112,10.846362,5.0,10.069465700504884,21.12695,58.67806,608010.25
493,2009,46,0,1.2894615,1.2894615,17.89128,94.45306,559.46515,1787.5161,7.708267,5.432491,10.881475,7.0,11.143687924514921,21.22776,58.58862,608010.25
494,2010,46,0,1.120043,1.120043,11.840455,96.3237,538.5807,1675.9043,7.717691,5.4912877,10.932071,6.1,11.26123243,20.337421,59.14963,608010.25
495,2000,47,0,5.8564796,5.7688513,91.9365,169.86711,444.47903,2134.5918,6.611885,5.6975145,10.997322,2.3,9.068605078604616,0.24762246,4.485041,7382067.5
496,2001,47,0,5.2326846,5.3045626,98.61598,171.71544,454.32355,2257.8171,6.6580224,5.713566,11.032855,3.2,8.91632246909122,0.25670344,4.5529966,7382067.5
497,2002,47,0,5.493224,5.436593,98.55241,170.85626,449.60907,2230.5322,6.5802,5.720177,11.004613,4.2,9.798991880080083,0.26312262,4.5646286,7382067.5
498,2003,47,0,5.8165874,5.7746406,93.86238,161.55013,406.9514,2144.4053,6.765573,5.719969,11.081296,4.1,10.127601384795216,0.26047406,4.5492983,7382067.5
499,2004,47,0,5.3990307,5.385187,95.50747,159.24371,398.13007,2134.057,6.8000646,5.723632,10.985835,3.7,9.760298270136758,0.26070395,4.5055327,7382067.5
500,2005,47,0,6.2460723,6.2460723,102.21465,159.80672,406.79932,2108.172,6.833684,5.718143,10.967854,3.5,9.939955879272423,0.26712188,4.4851165,7382067.5
501,2006,47,0,5.2728786,5.2597947,101.466934,152.28545,419.16113,1867.9205,6.8479185,5.7013087,11.03114,3.0,9.33130739652728,0.2662869,4.3455195,7382067.5
502,2007,47,0,5.4343243,5.4343243,100.62012,145.3911,417.95847,1902.4194,6.868571,5.720923,11.038287,3.0,9.678793459535367,0.265745,4.3319683,7382067.5
503,2008,47,0,4.8059826,4.8059826,97.02889,135.13904,418.04254,1963.5815,6.874715,5.731612,11.047216,4.2,9.960749411137254,0.27711034,4.3216696,7382067.5
504,2009,47,0,4.791672,4.791672,82.13185,128.35207,413.8451,1947.4133,6.9453554,5.713654,11.026793,6.8,10.432312448117196,0.28362814,4.2927556,7382067.5
505,2010,47,0,4.6543765,4.7300577,71.35449,120.19392,386.33847,1829.1952,7.0037937,5.687075,11.008132,7.0,10.401901,0.2674816,4.293757,7382067.5
506,2000,48,0,3.404114,3.3520103,100.9424,226.52989,928.76733,3311.1956,7.0167456,5.469829,10.89379,5.0,9.85760208998706,0.37327152,0.23132344,6189167.5
507,2001,48,0,3.0601895,3.0089014,101.447845,214.46971,906.49994,3335.9998,7.0558414,5.477904,10.865287,6.2,10.02606973710237,0.37267637,0.21412778,6189167.5
508,2002,48,0,3.1027062,3.035256,97.752106,206.54918,926.5625,3263.3386,7.140472,5.4459147,10.910715,7.3,10.505678711068416,0.3683283,0.19724105,6189167.5
509,2003,48,0,3.0383873,3.0049982,95.45878,208.83069,972.80145,3216.233,7.1201134,5.4598308,10.938805,7.4,11.205655406826688,0.36519077,0.18971556,6189167.5
510,2004,48,0,3.1337373,3.117244,96.750015,204.79799,1000.0251,3248.729,7.1089363,5.442586,10.961695,6.2,11.797218164857014,0.36021486,0.19051474,6189167.5
511,2005,48,0,3.3353193,3.3353193,94.16989,210.54814,981.7716,3221.9348,7.106905,5.4386044,10.943128,5.5,11.910327743121188,0.36263868,0.20114416,6189167.5
512,2006,48,0,3.0801473,3.064512,100.22205,199.66234,913.8187,2850.8875,7.0297227,5.418145,10.988288,5.0,11.521736615196415,0.3533101,0.19908383,6189167.5
513,2007,48,0,2.7309582,2.7309582,95.26964,200.94516,825.40857,2670.312,7.0496497,5.436905,11.019858,4.5,11.341151616837141,0.36072192,0.20300123,6189167.5
514,2008,48,0,2.9908185,2.9908185,99.13091,194.04678,817.53174,2578.3645,7.0857024,5.447328,10.956876,5.6,11.26835033735038,0.35751903,0.2045224,6189167.5
515,2009,48,0,2.9385586,2.8921604,103.792984,199.94571,820.4301,2604.8157,7.1602607,5.437458,11.024986,9.0,12.42339061718237,0.36063847,0.20591563,6189167.5
516,2010,48,0,2.28295,2.3129888,89.05007,187.11179,828.53064,2528.6675,7.157466,5.3872776,10.937614,9.2,12.23329286,0.3399643,0.28838766,6189167.5
517,2000,49,0,2.6059415,3.3424032,42.431526,260.4242,560.2774,1594.0997,7.141766,5.4351306,10.525085,5.5,15.521553684942813,0.31860468,6.5920687,1789705.4
518,2001,49,0,2.2743464,2.2743464,40.199074,225.61517,545.9,1607.2806,7.2059174,5.427613,10.506245,5.2,16.81611965791555,0.32443553,6.6120367,1789705.4
519,2002,49,0,3.2421439,4.3228583,37.369972,180.82062,550.425,1565.5573,7.2947717,5.41693,10.479595,5.9,16.315263785367804,0.32700148,6.600493,1789705.4
520,2003,49,0,4.133177,3.6802258,39.68982,200.54399,594.38477,1608.4851,7.3110504,5.442439,10.567206,6.0,16.43198150148681,0.32674742,6.5744686,1789705.4
521,2004,49,0,3.8409333,3.7279649,43.71886,221.53148,620.9885,1782.9839,7.310572,5.4415293,10.558985,5.3,16.3146470041002,0.32421997,6.499424,1789705.4
522,2005,49,0,4.6281924,4.402427,46.05616,210.80852,639.7065,1840.1581,7.3071294,5.4432135,10.614058,5.0,17.945929166078738,0.3253845,6.446564,1789705.4
523,2006,49,0,4.5092854,4.1243463,47.12753,208.74692,638.5038,1783.2573,7.25406,5.4441624,10.634557,5.0,17.09360066429471,0.3262083,6.207581,1789705.4
524,2007,49,0,3.6488543,3.3724258,47.213963,206.98955,604.1065,1749.4044,7.2551107,5.4504514,10.697859,4.6,16.70561542072118,0.33309615,6.21527,1789705.4
525,2008,49,0,3.7009254,3.5352123,49.658688,202.6671,602.8642,1780.9185,7.2690353,4.0156374,10.557764,4.7,17.01674475435245,0.34214228,6.1487284,1789705.4
526,2009,49,1,4.6372895,4.250849,50.458126,225.57101,662.746,1736.3889,7.381039,5.5062175,10.625174,8.0,17.453598122560248,0.35502866,6.1336985,1789705.4
527,2010,49,1,3.3561552,3.0854976,44.82091,248.24722,582.2388,1536.4154,7.406719,5.4764247,10.665204,9.1,17.06745655,0.34184065,6.0094666,1789705.4
528,2000,50,0,3.245184,3.1491725,87.12071,131.13232,483.57083,2296.6877,6.7609277,5.7784295,10.952332,3.4,8.26959299055613,0.5037524,6.2465568,5434086.5
529,2001,50,0,3.659992,3.6790545,84.71357,127.87097,513.2948,2388.0496,6.9910383,5.7564607,10.930335,4.4,8.19062382468028,0.52343607,6.314573,5434086.5
530,2002,50,0,2.9135742,2.894655,89.166725,116.05107,528.34076,2333.9812,7.1425495,5.7032266,10.926532,5.3,8.624293458231074,0.5456519,6.3813143,5434086.5
531,2003,50,0,3.4422987,3.4234884,82.70922,118.9192,499.34024,2234.2024,7.1593647,5.7905912,10.912375,5.6,9.081969032478934,0.56532705,6.421956,5434086.5
532,2004,50,0,2.8781383,2.8594491,76.00902,115.704895,445.8124,2083.5105,7.1505146,5.8170395,10.874039,5.0,11.033455367643857,0.5805429,6.423351,5434086.5
533,2005,50,0,3.8320227,3.8506248,84.732346,138.97594,454.78296,2056.1035,7.141551,5.8136992,10.817115,4.8,10.187376610263385,0.59323806,6.4266186,5434086.5
534,2006,50,0,2.969492,2.969492,100.15286,160.64052,485.84488,2081.7578,7.0806303,5.7867203,10.931302,4.7,10.606971359339843,0.5878694,6.2121773,5434086.5
535,2007,50,0,3.3024666,3.3024666,98.35607,169.26936,500.41342,2116.3247,7.0956383,5.8177223,10.895275,4.9,10.57449817314366,0.5950183,6.148852,5434086.5
536,2008,50,0,2.6078632,2.6078632,92.22191,161.86615,490.40332,2079.1814,7.073497,5.8084188,10.856071,5.0,10.245223100024239,0.59568244,6.0502605,5434086.5
537,2009,50,0,2.6074128,2.6074128,87.5805,151.47998,478.85318,1999.2606,7.247262,5.835123,10.860594,8.5,12.197209711005783,0.60152656,5.9851913,5434086.5
538,2010,50,0,2.735085,2.735085,79.47627,146.38881,468.7759,1904.1132,7.2924576,5.836951,10.830164,8.1,11.80243864,0.5949604,5.7563305,5434086.5
539,2000,51,0,2.5015688,2.5015688,14.592484,223.8904,433.18832,2567.8604,6.6286535,5.931988,10.823272,3.8,10.497624552062856,0.10881824,7.0644298,504780.2
540,2001,51,0,1.8737041,1.8737041,17.487904,213.60226,516.51776,2694.5945,6.7383103,6.0345907,10.797839,3.9,10.659502177660451,0.11575327,7.161713,504780.2
541,2002,51,0,3.0938487,3.0938487,19.181862,228.5323,504.91614,2743.8313,6.8411293,6.016753,10.7829275,4.2,10.734624087056782,0.11942256,7.228056,504780.2
542,2003,51,0,2.872732,2.872732,17.236391,221.61075,535.76447,2716.5784,6.987734,6.0678015,10.828698,4.5,10.932591347742134,0.121065125,7.307409,504780.2
543,2004,51,0,2.2333484,2.2333484,13.603122,197.54982,555.9007,2710.879,7.068328,5.989363,10.866681,3.9,10.415727645198098,0.13115846,7.3393917,504780.2
544,2005,51,0,2.826992,2.826992,15.750384,193.44704,489.87735,2605.8809,7.1057153,5.8912435,10.818638,3.7,10.555786650943205,0.12357994,7.3138323,504780.2
545,2006,51,0,2.5242522,2.5242522,13.9804735,207.37703,450.87027,2381.9233,7.099053,5.890402,10.8370285,3.2,10.04419383150422,0.12873687,7.0681005,504780.2
546,2007,51,0,4.0852532,4.0852532,16.341013,206.79164,459.49374,2314.3933,7.129609,6.008737,10.844607,3.0,9.366707908272444,0.138315,7.0758533,504780.2
547,2008,51,0,2.295188,2.295188,16.448847,197.00363,420.78445,2216.3865,7.147602,5.9612064,10.896961,3.2,9.460955984033143,0.13618115,6.9628353,504780.2
548,2009,51,0,2.099441,2.099441,14.886945,178.45248,415.3076,2158.607,7.2202888,5.9800453,10.884367,5.9,10.30138429503635,0.14753345,6.941324,504780.2
549,2010,51,0,1.4368151,1.4368151,13.649744,153.73923,385.96448,1999.6875,7.184053,5.864707,10.865879,6.9,10.08913642,0.12643974,6.413045,504780.2
